time,n,e,d,u,v,w,p,q,r,max_penetration
25.02,3.5456495359282467,0.017353973303506656,1.2033205339298394,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.04,3.5476495359282465,0.017353973303506656,1.2035205339298394,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.060000000000002,3.5496495359282463,0.017353973303506656,1.2037205339298394,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.080000000000002,3.551649535928246,0.017353973303506656,1.2039205339298393,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.1,3.553649535928246,0.017353973303506656,1.2041205339298393,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.12,3.5556495359282456,0.017353973303506656,1.2043205339298393,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.14,3.5576495359282454,0.017353973303506656,1.2045205339298393,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.16,3.559649535928245,0.017353973303506656,1.2047205339298392,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.18,3.561649535928245,0.017353973303506656,1.2049205339298392,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.2,3.5636495359282447,0.017353973303506656,1.2051205339298392,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.22,3.5656495359282445,0.017353973303506656,1.2053205339298392,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.240000000000002,3.5676495359282443,0.017353973303506656,1.2055205339298392,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.26,3.569649535928244,0.017353973303506656,1.2057205339298391,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.28,3.571649535928244,0.017353973303506656,1.2059205339298391,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.3,3.5736495359282436,0.017353973303506656,1.206120533929839,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.32,3.5756495359282434,0.017353973303506656,1.206320533929839,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.34,3.577649535928243,0.017353973303506656,1.206520533929839,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.36,3.579649535928243,0.017353973303506656,1.206720533929839,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.38,3.5816495359282428,0.017353973303506656,1.206920533929839,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.400000000000002,3.5836495359282425,0.017353973303506656,1.207120533929839,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.42,3.5856495359282423,0.017353973303506656,1.207320533929839,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.44,3.587649535928242,0.017353973303506656,1.207520533929839,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.46,3.589649535928242,0.017353973303506656,1.207720533929839,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.48,3.5916495359282417,0.017353973303506656,1.207920533929839,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.5,3.5936495359282414,0.017353973303506656,1.2081205339298389,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.52,3.595649535928241,0.017353973303506656,1.2083205339298388,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.54,3.597649535928241,0.017353973303506656,1.2085205339298388,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.560000000000002,3.5996495359282408,0.017353973303506656,1.2087205339298388,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.580000000000002,3.6016495359282406,0.017353973303506656,1.2089205339298388,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.6,3.6036495359282403,0.017353973303506656,1.2091205339298388,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.62,3.60564953592824,0.017353973303506656,1.2093205339298387,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.64,3.60764953592824,0.017353973303506656,1.2095205339298387,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.66,3.6096495359282397,0.017353973303506656,1.2097205339298387,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
25.68,3.6116495359282395,0.017353973303506656,1.2099205339298387,1.0,0.29621932618543795,0.1911289491248174,0.04826881450886902,-0.03375489375154199,-0.006615228479758897,0.34999999999999987
